PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,BANGMODE,BFWD_RAT,C1TM100,C1WM100,C2TM100,C2WM100,C4TM100,C4WM100,CONFEATURES,CONPATTERN,CONPERCENT,CONSTRAINT,CVDTH,CVWIDTH,CVWXD,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,LRBS_TST,LRBS_USE,LSUB_DMM,LSUB_DMM_NOR,LSUBD_SD,LTEST,LWDEQVOL_MSQ,LWDEQVOLM100,MEDBK_A,MEDBKUN,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,PCT_BDRK,PCT_BH,PCT_BIGR,PCT_BL,PCT_CB,PCT_DR,PCT_FA,PCT_FAST,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GR,PCT_HP,PCT_OM,PCT_ORG,PCT_OT,PCT_POOL,PCT_RC,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFG,PCT_SFGF,PCT_SIDE,PCT_SLOW,PCT_WD,PCT_XB,PCTCLINOMETER,PROTOCOL,QR1,QRDIST1,QRVEG1,QRVEG2,RDIST1,REACHLEN,REALM,RP100,RP100_CM,RPGT50,RPGT75,RPMXDEP,RPMXDEP_CM,RPRAT,RPXDEP,RPXDEP_CM,SDDEPTH,SDDEPTH_CM,SDINC_H,SDWD_RAT,SDWIDTH,SDWXD,SINU,SURVEY_YRS,V1W_MSQ,V1WM100,V2W_MSQ,V2WM100,V4W_MSQ,V4WM100,W1_HAG,W1_HALL,W1_HNOAG,W1H_BLDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_ROAD,W1H_WALL,XBEARING,XBKA,XBKF_H,XBKF_W,XC,XCDENBK,XCDENMID,XCEMBED,XCL,XCM,XCMG,XCMGW,XCMW,XCS,XDEPTH,XDEPTH_CM,XEMBED,XFC_ALG,XFC_ALL,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LVT,XFC_LWD,XFC_NAT,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGVEG,XGW,XINC_H,XM,XMH,XMW,XPCAN,XPCM,XPCMG,XPMGW,XPMID,XSLOPE,XSLOPE_FIELD,XSLOPE_MAP,XSLOPE_USE,XUN,XWD_RAT,XWIDTH,XWXD,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,PCT_DRS,PCT_OVRB,XSHOR2VG
6/2/2026,2022551,NRS_WI-10353,NRS23_WI_10219,WI,1,8/1/2023,,11.5203194,14.7260274,12.67123288,7.534246575,6.506849315,1.02739726,1.02739726,TERRACE,SINGLE,100,CON_VSHAPED,0.438351081,0.21581059,0.562790003,1.297292689,1.350107471,0.057088796,0.109903577,0.17236115,0.109903577,1.407196267,1.407196267,1.279070116,1.234835117,0.004424647,4.000684932,17,0,0,0,0,1,0,0,0,69.52380952,17.14285714,37.14285714,0,0,41,0,15.23809524,1.904761905,59,17.14285715,0,0,0,0,0,0,0,0,28.57142857,28.57142857,16.19047619,45.71428572,30.47619048,0,59,0,0.952380952,0,WADEABLE,0.738476618,0.904107112,0.529545455,0.841176471,0.095892888,292,WADEABLE,17.19293665,17.19293665,2,0,65.1335,65.1335,0.409843544,20.50723769,20.50723769,18.38882786,18.38882786,0.218394972,10.66468261,1.689591385,1.966818805,1.338641066,2324,0.004820069,4.358219178,0.004424647,4.000684932,0.002841818,2.569520548,0,0.106063636,0.106063636,0.060609091,0,0,0,0,0.045454545,0,0,0,0,0,347.7073048,19.68181818,0.367777778,9.041818182,0.328409091,82.35294118,35.16042781,31.51515152,0.094318182,0.840909091,1.375,0.954545455,0.717045455,0.234090909,41.95,41.95,43.45454545,0.118181818,0.765909091,0,0.506818182,0.090909091,0,0.004545455,0.031818182,0.647727273,0.045454545,0.475,0,0.534090909,0.179545455,0.296590909,0.534090909,0.2375,0.491818182,0.5125,0.123863636,0.388636364,1,1,1,1,1,0.59760274,0.59760274,,0.59760274,0,21.58223467,7.829047619,3.494765,,,,,,,,
6/2/2026,2022552,NRS_MI-10134,NRS23_MI_10071,MI,1,8/1/2023,,8.523567609,27.33333333,16,8,5.333333333,0,0,HILLSLOPE,SINGLE,100,CON_VSHAPED,0.744730431,0.449486475,0.852656362,1.681833174,1.680450354,-0.076512462,-0.077895282,0.303817393,-7.79E-02,1.603937892,-0.154037914,2.047606322,1.3001205,0.015972104,2.047333333,22,0,0,0.181818182,0,0.818181818,0,42.85714286,42.85714286,46.66666667,0,0.952380952,2.666666667,2,53.33333333,2.857142857,2.857142857,10.47619048,40.66666667,13.33333334,0,0,4.761904762,0,3.333333333,0,42.85714286,0,35.23809524,38.0952381,0,51.42857143,48.57142857,0,44,4.761904762,0,0,WADEABLE,0.732853046,1,0.394545455,0.997593583,0,150,WADEABLE,0.935318792,0.935318792,0,0,14.725,14.725,0.194858082,2.580787037,2.580787037,3.57470607,3.57470607,0.129333958,33.04544843,0.453767299,0.0358542,1.625455113,2324,0.020798582,2.666,0.015972104,2.047333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17047532,33.13636364,0.118181818,1.281818182,0.425,99.73262032,99.06417112,33.63636364,0.163636364,0.870454545,1.284090909,0.654545455,0.6,0.261363636,4.8,4.8,35.27272727,0.004545455,0.254545455,0,0.063636364,0.081818182,0,0.054545455,0.045454545,0.25,0.05,0.004545455,0.013636364,0.413636364,0.479545455,0.359090909,0.413636364,0.054545455,0.245454545,0.445454545,0.270454545,0.175,1,1,1,0.909090909,1,6.07,6.07,1.72,6.07,0.037272727,38.43571429,1.00952381,0.04205,,,,,,,,
6/2/2026,2022553,NRS_TN-10145,NRS23_TN_10010,TN,1,8/1/2023,med,28.77105413,6.818181818,6.363636364,0.454545455,0.454545455,0,0,HILLSLOPE,SINGLE,100,CON_VSHAPED,0.200218569,0.252362354,0.33875876,-0.253623913,-0.608172154,-0.182340223,-0.536888463,-0.252097395,-0.536888463,-0.790512377,,0.663531995,-0.538414982,0.007329091,15.61,,,0,0.863636364,0,0.090909091,0.045454545,,0,,0,0,0,0,0,20,,,100,0,,,,0,0,,,,80,100,,100,,2,100,,,0,BOATABLE,0.469697397,0.397583416,0.519318182,0.501871658,0.602416584,3998.347328,BOATABLE,192.7335084,192.7335084,3,3,6.532002969,653.2002969,0.207485745,2.170445453,217.0445453,1.859830284,185.9830284,1.020873067,9.260467593,62.14996526,719.3677767,,2324,0.007329091,7.329090909,0.001142273,1.142272727,0,0,0,1.515195455,1.515195455,0.333345455,0,0.128790909,0,0,0.386372727,0,0,0.151522727,0.242436364,0.272727273,,,0.563636364,249.4545455,0.1875,44.65240642,,,0.105681818,0.669318182,1.414772727,0.931818182,0.623863636,0.081818182,9.289,928.9,,0.004545455,0.552272727,0.184090909,0.231818182,0.081818182,0.004545455,0.009090909,0.040909091,0.359090909,0.040909091,0.186363636,0,0.745454545,0.382954545,0.4375,0.745454545,0.307954545,2.227272727,0.481818182,0.045454545,0.436363636,0.954545455,0.954545455,0.954545455,1,1,0.00045491,,0.00045491,0.00045491,,30.2819313,246.2727273,2123.54,9.090909091,81.81818182,81.81818182,27.27272727,68.18181818,0,,1.518181818
6/2/2026,2022554,NRS_CA-11403,NRS23_CA_10072,CA,1,8/1/2023,med,19.8443413,0,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.414610176,0.368776398,0.469962329,1.337765137,1.182850162,0.833977958,0.679062984,1.066912809,0.679062984,2.016828121,,1.275519901,0.949915311,0,0,,,0.363636364,0.272727273,0,0.272727273,0.090909091,,27,,0,33,0,0,65,0,,,35,31,,,,1,0,,,,8,8,,39,,0,35,,,0,BOATABLE,0.608460926,0.785708673,0.516761364,0.554812834,0.214291327,491.4416967,BOATABLE,31.34511303,31.34511303,5,2,1.367489743,136.7489743,0.431453724,0.37405547,37.40554697,0.301214293,30.12142933,0.044599225,12.28288293,5.682509049,4.410596458,,2324,0,0,0,0,0,0,0,0.272736364,0.272736364,0.272736364,0,0,0,0,0,0,0,0,0,0,,,0.829090909,28.40909091,0.240909091,50.53475936,,,0.111363636,0.742045455,1.559090909,0.926136364,0.522727273,0.129545455,0.7265,72.65,,0.261363636,0.452272727,0.068181818,0.018181818,0.054545455,0,0.004545455,0,0.122727273,0.045454545,0,0.018181818,0.817045455,0.253409091,0.413636364,0.817045455,0.403409091,1.610909091,0.501136364,0.219318182,0.281818182,0.909090909,0.909090909,0.909090909,1,1,0.1790561,,0.1790561,0.1790561,,27.04166667,15.40909091,9.385,0,36.36363636,36.36363636,4.545454546,27.27272727,0,0,0
6/2/2026,2022557,NRS_AR-10226,NRS23_AR_10011,AR,1,8/1/2023,,16.83869097,7,6.125,2,1.875,0,0,HILLSLOPE,SINGLE,100,CON_VSHAPED,0.326343108,0.250412596,0.445022049,1.43408387,1.228335479,0.242938862,0.037190471,0.568526868,3.72E-02,1.47127434,0.914859548,1.531613168,0.902747472,0.000220697,0.688375,25,0,0,0.954545455,0,0.045454545,0,19.04761905,19.04761905,61.9047619,4.761904762,13.33333333,0,0,12,0,24.76190476,6.666666667,87,31.42857143,0,0,2.857142857,0,1,0,19.04761905,0,28.57142857,28.57142857,4.761904762,60,35.23809524,0,88,2.857142857,0,0,WADEABLE,0.745933001,0.6599967,0.692159091,0.90855615,0.3400033,800,WADEABLE,25.20889947,25.20889947,3,1,130.9969419,130.9969419,0.332133063,27.72978942,27.72978942,24.76944191,24.76944191,0,11.81888065,6.476146709,8.70676739,2.877749688,2324,0.000299727,0.934875,0.000220697,0.688375,0,0,0,0.515159091,0.515159091,0,0,0.409095455,0,0,0,0,0,0.045454545,0,0.060609091,232.8094185,24.54545455,1.1,31.19090909,0.713636364,89.83957219,27.40641711,42.09090909,0.113636364,1.775,2.709090909,1.315909091,1.1875,0.6,75.9,75.9,52.34545455,0.036363636,0.227272727,0.027272727,0.031818182,0.05,0,0.031818182,0.004545455,0.163636364,0.05,0.027272727,0,0.934090909,0.059090909,0.805681818,0.934090909,0.128409091,2.7,1.061363636,0.5875,0.473863636,1,1,1,1,1,0.15375,0.15375,,0.15375,0.004545455,36.50271044,25.86190476,19.5648,,,,,,,,
6/2/2026,2022558,NRS_KS-10245,NRS23_KS_10078,KS,1,8/1/2023,,4.968919152,21.17647059,12.94117647,4.705882353,4.705882353,0,0,TERRACE,SINGLE,100,CON_BROAD,0.952923149,0.994056613,1.563824337,1.968978718,1.687510101,-2.374038368,-2.655506985,-1.611899579,-2.655506985,-0.686528267,-0.908483429,1.698138925,0.925371312,0.003303945,2.462941176,10,0,0,1,0,0,0,0,0,5.714285714,0,0,12,0,12,54.28571429,0.952380952,37.14285714,29,38.09523809,0,0,0,0,47,4.761904762,0,0,2.857142857,57.14285714,0,95.23809524,94.28571429,0,76,0,0,0,WADEABLE,0.576809019,0.503806026,0.452840909,0.841176471,0.496193975,170,WADEABLE,18.7256906,18.7256906,3,1,87.452,87.452,0.86016034,24.07588792,24.07588792,20.74513695,20.74513695,0.80056798,18.51669634,2.478041128,1.433273965,1.913938267,2324,0.003944692,2.940588235,0.003303945,2.462941176,0,0,0.6667,0.984890909,0.318190909,0,0,0,0,0,0.121218182,0,0.6667,0,0.196972727,0,14.41602374,27.72727273,1.236363636,8.2,0.440909091,82.35294118,75.80213904,67.27272727,0.327272727,0.720454545,1.079545455,0.784090909,0.647727273,0.113636364,21.77,21.77,70.36363636,0,0.231818182,0.004545455,0.072727273,0.072727273,0.004545455,0.045454545,0.027272727,0.222727273,0.036363636,0,0.040909091,0.359090909,0.484090909,0.222727273,0.359090909,0.136363636,2.109090909,0.279545455,0.072727273,0.206818182,1,1,1,0.909090909,1,0.564705882,0.564705882,,0.564705882,0.004545455,16.31662242,2.492857143,0.916518519,,,,,,,,
6/2/2026,2022559,NRS_DE-10086,NRS23_DE_10021,DE,1,8/1/2023,,10.16496462,2.5,0.625,1.875,0,0,0,HUMAN,SINGLE,100,UNC_BROAD,0.625182955,0.245426984,0.577795453,0.764419986,0.848819712,-1.140850668,-1.056450942,-0.894284938,-1.056450942,-0.292030956,-0.330921397,0.608461669,0.602253983,0,0,34.65,0,0,1,0,0,0,0,0,5.714285714,0,0,0,0,0,0,4.761904762,2.857142857,100,7.619047619,0,0,0,0,0,0.952380952,0,0,91.42857143,91.42857143,0,99.04761905,94.28571429,0,100,0,0,0,WADEABLE,0.616088937,0.676923077,0.345454545,1,0.323076923,160,WADEABLE,9.024047067,9.024047067,0,0,47.0475,47.0475,0.4846427,11.16725825,11.16725825,11.64090663,11.64090663,0.216585066,22.67528942,0.806402948,0.331770149,1.042948913,2324,8.96E-05,0.03625,0,0,0,0,0,0.477272727,0.477272727,0,0,0.25,0,0,0,0.136363636,0,0,0.090909091,0,33.5,43.2,0.232727273,4.045454545,0.336363636,100,94.65240642,94.24242424,0.206818182,0.645454545,1.294318182,0.545454545,0.495454545,0.129545455,18.62,18.62,96.54545455,0,0.186363636,0,0.031818182,0.013636364,0.022727273,0.031818182,0,0.163636364,0.109090909,0,0.009090909,0.648863636,0.320454545,0.598863636,0.648863636,0.05,1.609090909,0.309090909,0.15,0.159090909,1,1,1,1,1,0.31375,0.31375,,0.31375,0.009090909,27.05504146,3.285714286,0.5742,,,,,,,,
6/2/2026,2022560,NRS_AR-10264,NRS23_AR_10036,AR,1,7/31/2023,med,15.64462088,7.272727273,7.272727273,3.636363636,3.636363636,0,0,TERRACE,SINGLE,100,CON_BROAD,0.550699523,0.229911187,0.593821061,1.393122625,1.233200254,-2.837799931,-2.997722302,-2.650532692,-2.997722302,-1.604599677,,1.165980175,1.045933015,0.015516364,31.03272728,,,0.045454545,0.681818182,0,0.227272727,0.045454545,,0,,0,0,0,0,6,84,,,94,16,,,,0,0,,,,0,84,,100,,2,94,,,0,BOATABLE,0.574180582,0.737426048,0.650227273,0.394786096,0.262573952,2363.697902,BOATABLE,105.5626629,105.5626629,7,7,4.160492241,416.0492241,0.5374881,1.213060148,121.3060148,1.081573863,108.1573863,0.781490418,16.53435789,9.760774932,50.47479019,,2324,0.015516364,15.51636364,0.011709091,11.70909091,0,0,0.045454545,0.356068182,0.310613636,0.060609091,0,0.143940909,0,0,0.060609091,0,0.045454545,0,0.045454545,0,,,2.145454545,63.09090909,0.359090909,32.7540107,,,0.163636364,0.814772727,1.557954545,1.222727273,0.776136364,0.195454545,1.964,196.4,,0,0.277272727,0,0.086363636,0.113636364,0,0.077272727,0.081818182,0.277272727,0,0,0.004545455,0.743181818,0.118181818,0.296590909,0.743181818,0.446590909,4.354545455,0.455681818,0.038636364,0.417045455,0.954545455,0.954545455,0.954545455,1,1,0.082623,,0.082623,0.082623,,27.14504831,42.45454545,85,54.54545455,54.54545455,63.63636364,54.54545455,54.54545455,0,0,11
6/2/2026,2022561,NRS_ND-10438,NRS23_ND_10012,ND,2,8/1/2023,stp,75.3771493,0.454545455,0.454545455,0.454545455,0.454545455,0,0,TERRACE,SINGLE,100,CON_BROAD,0.362373605,0.285359495,0.359851743,0.601427437,0.230644511,-0.691053888,-1.061836814,-0.814631315,-1.061836814,-0.460409377,,0,0.354221938,0.001322273,2.644545454,,,0,0.136363636,0,0,0.863636364,,0,,0,0,0,0,35,0,,,65,0,,,,0,0,,,,100,100,,100,,0,65,,,0,BOATABLE,0.208766795,0.513610683,0.141420455,0.12526738,0.486389317,4059.739528,BOATABLE,194.9097151,194.9097151,6,5,8.512897264,851.2897264,0.401958579,2.118688797,211.8688797,1.757149609,175.7149609,3.005600832,48.1318171,117.7307668,716.1201612,,2324,0.001322273,1.322272727,0.001322273,1.322272727,0,0,0,0.947,0.947,0.030304545,0,0.068181818,0,0,0.090913636,0.181827273,0,0.060609091,0.242436364,0.272727273,,,0.806,425.39,0.030681818,2.807486631,,,0.028409091,0.102272727,0.270454545,0.092045455,0.061363636,0.002272727,4.849,484.9,,0.009090909,0.209090909,0,0.195454545,0.004545455,0.009090909,0,0.027272727,0.190909091,0,0.159090909,0,0.168181818,0.707954545,0.1375,0.168181818,0.030681818,4.818181818,0.071590909,0.040909091,0.030681818,0.136363636,0.090909091,0.090909091,0.090909091,0.5,0.0068058,,0.0068058,0.0068058,,94.29704068,412.57,1990.042222,0,72.72727273,72.72727273,0,68.18181819,0,0,5.772727273
6/2/2026,2022562,NRS_NH-10151,NRS23_NH_10017,NH,1,8/1/2023,stp,57.46220042,1.818181818,0,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.349537771,0.199167575,0.34991913,1.1809981,1.178119517,-3.289043892,-3.291922475,-3.273706737,-3.291922475,-2.110924375,,0,1.162782362,0,3.807272728,,,0,0.681818182,0,0.318181818,0,,0,,0,0,0,0,1,100,,,99,0,,,,0,0,,,,0,100,,100,,0,99,,,0,BOATABLE,0.676439711,0.474811263,0.813352273,0.801470588,0.525188738,4040.264226,BOATABLE,77.89407658,77.89407658,5,5,3.762098285,376.2098285,0.298549058,0.943319405,94.33194047,0.911974804,91.19748041,0.701912971,53.62713571,34.03954919,160.0907479,,2324,0,0,0,0,0,0,0.106063636,1.1061,1.000036364,0.227281818,0.075759091,0.136363636,0,0.030304545,0.090909091,0,0.030304545,0,0.515177273,0,,,0.872727273,173.1818182,0.6875,77.94117647,,,0.45,1.281818182,2.086363636,1.585227273,1.192045455,0.2375,2.609088,260.9088,,0,0.288636364,0.059090909,0.027272727,0.045454545,0,0.022727273,0.013636364,0.229545455,0.134090909,0.004545455,0.009090909,0.804545455,0.131818182,0.411363636,0.804545454,0.393181818,2.372727273,0.594318182,0.089772727,0.504545455,1,1,1,1,1,0.081396,,0.081396,0.081396,,78.03691392,170.9090909,457.507848,72.72727273,90.90909091,90.90909091,68.18181819,95.45454546,0,0,0.631818182
6/2/2026,2022563,NRS_WY-10677,NRS23_WY_10046,WY,1,7/31/2023,,28.10471051,0.267022697,0.267022697,0,0,0,0,TERRACE,SINGLE,100,CON_BROAD,0.242274733,0.169888566,0.237194887,-0.268625261,-0.458636049,0.496003139,0.305992351,0.837610449,0.305992351,0.03736709,0.03736709,0.809233268,-0.800243359,0,0,35,0,0,0,0,0,1,0,0,8.181818182,0,0,0,0,10,3.636363636,8.181818182,32.72727273,9,40.90909091,0,0,0,0,81,0,0,0,55.45454545,59.09090909,0,100,91.81818182,9.900990099,90,0,0,0,WADEABLE,0.298417628,0.390243902,0.20265625,0.336029412,0.609756098,749,WADEABLE,9.581244116,9.581244116,0,0,35.37289594,35.37289594,0.221275846,11.5675996,11.5675996,10.49049594,10.49049594,0.164648386,24.57476105,3.753728305,2.181837166,1.176375181,2324,5.36E-06,0.015487316,0,0,0,0,1.5,1.5625,0.0625,0,0,0.0625,0,0,0,0,1.5,0,0,0,256.2054516,52.79166667,0.613636364,28.90909091,0,26.2254902,0,87.22222222,0,0.035416667,0.56875,0.228125,0.035416667,0,43.3,43.3,90.16666667,0.177083333,0.347916667,0.045833333,0.033333333,0.041666667,0,0,0.004166667,0.125,0.05,0,0.029166667,0.533333333,0.295833333,0.340625,0.533333333,0.192708333,1.020909091,0.035416667,0,0.035416667,0,0,0,0.375,0.375,0.005340454,0.005340454,0.044359,0.005340454,0.055416667,58.1377369,22.0952381,9.1985,,,,,,,,
6/2/2026,2022564,NRS_KY-10104,NRS23_KY_10005,KY,1,8/1/2023,,13.07874935,3.75,3.25,2.625,2.125,0.625,0.625,BEDROCK,SINGLE,100,CON_VSHAPED,0.734937887,0.277201321,0.775880288,1.744338231,1.616193599,-0.251271671,-0.379416303,0.074186657,-0.379416303,1.364921928,0.760816936,2.090333591,1.290735271,0.001346074,3.32725,40,0,0,1,0,0,0,19.04761905,20,63.80952381,12.38095238,21.9047619,0,0,11,20.95238095,10.47619048,9.523809524,13,20,0.952380952,0,0,0.952380952,76,0,1.904761905,17.14285714,3.80952381,24.76190476,11.42857143,44.76190477,34.28571429,0,89,0,0.952380952,0,WADEABLE,0.627584869,0.404900772,0.644602273,0.947058824,0.595099228,800,WADEABLE,44.40143209,44.40143209,6,3,217.9665625,217.9665625,0.5997762,51.71460914,51.71460914,54.40745177,54.40745177,0.841211248,49.69659693,5.462186027,9.94527232,1.683981457,2324,0.001372471,3.3925,0.001346074,3.32725,0.000921488,2.27775,0,1.469740909,1.469740909,0.33335,0,0.439395455,0,0,0.166672727,0.159095455,0,0.030304545,0.242436364,0.098486364,91.48688308,42.09090909,1.272727273,24.71818182,0.676136364,94.11764706,56.4171123,49.24242424,0.365909091,1.485227273,2.228409091,1.210227273,1.114772727,0.310227273,74.03,74.03,53.18181818,0,0.422727273,0,0.363636364,0.027272727,0.061363636,0.022727273,0.009090909,0.361363636,0.009090909,0.279545455,0.013636364,0.743181818,0.263636364,0.647727273,0.743181818,0.095454545,2.518181818,0.809090909,0.370454545,0.438636364,1,1,1,1,1,0.38515625,0.38515625,,0.38515625,0.031818182,50.1487738,19.7047619,12.81805,,,,,,,,
6/2/2026,2022565,NRS_WY-10695,NRS23_WY_10240,WY,1,8/1/2023,,4.03305011,0,0,0,0,0,0,HILLSLOPE,SINGLE,5,UNC_NARROW,0.238574219,0.366838622,0.387900946,1.958064102,1.984979608,-0.605709803,-0.578794297,-0.391768235,-0.578794297,1.379269805,1.379269805,1.273530669,1.77103804,0,0,12.5,0.05,0,0,0,0,1,0,0,75.23809524,8.571428571,40,0,0,78,6.666666667,26.66666667,8.571428571,19.33333333,35.23809524,0,0,0,0,2.666666667,0,0,0,9.523809524,16.19047619,8.571428571,51.42857143,24.76190476,0,22,0,0,0,WADEABLE,0.716702356,1,0.543352273,0.677540107,0,150,WADEABLE,3.831824507,3.831824507,0,0,18.81166667,18.81166667,0.173281181,5.709418516,5.709418516,5.275671231,5.275671231,0.030807319,2.280409703,0.40754024,0.087370809,1.047389239,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.0543447,14.31818182,0.179090909,1.491818182,0,64.17112299,12.03208556,26.06060606,0,0.740909091,1.786363636,0.985227273,0.5,0,22.11333333,22.11333333,38.90909091,0.045454545,1.172727273,0.004545455,0.504545455,0.018181818,0,0,0,1.122727273,0.6,0.279545455,0.225,1.045454545,0.165909091,0.560227273,1.045454546,0.485227273,0.179090909,0.740909091,0.240909091,0.5,0,0,0,1,1,3.896666667,3.896666667,,3.896666667,0.072272727,5.692347849,1.110952381,0.22524,,,,,,,,
6/2/2026,2022566,NRS_SC-10082,NRS23_SC_10024,SC,2,8/1/2023,,28.68321018,4.722222222,3.333333333,2.222222222,1.111111111,0.555555556,0.277777778,TERRACE,SINGLE,100,CON_BROAD,0.471313686,0.292080532,0.460662375,0.63102847,0.653697689,-0.884313384,-0.861644164,-0.708124255,-0.861644164,-0.230615694,-0.230615694,0.735903972,0.47750856,0.000992518,1.283055556,12.5,0,0,1,0,0,0,0,0,4.761904762,0.952380952,0,0,0,0.980392157,3.80952381,3.80952381,15.23809524,99.01960784,19.04761905,0,0,0,0,0,0,0,0,76.19047619,80,0,99.04761905,95.23809524,0,99.01960784,0,0.952380952,0,WADEABLE,0.699264147,0.663315916,0.548465909,0.939839572,0.336684084,360,WADEABLE,13.06605319,13.06605319,1,0,59.3065,59.3065,0.438833528,15.34501596,15.34501596,14.03313396,14.03313396,0.412971494,21.55596242,2.450694751,1.002263129,1.338329261,2324,0.001092221,1.411944444,0.000992518,1.283055556,0.000625508,0.808611111,0,0.507577273,0.507577273,0,0,0.371213636,0,0,0,0,0,0,0,0.136363636,200.9592438,24.15909091,0.281818182,12.92727273,0.605681818,93.31550802,78.60962567,89.6969697,0.440909091,1.082954545,1.557954545,0.996590909,0.861363636,0.164772727,29.7745098,29.7745098,88.90909091,0,0.086363636,0.004545455,0.045454545,0.027272727,0.004545455,0.004545455,0.004545455,0.077272727,0.004545455,0.027272727,0.009090909,0.475,0.511363636,0.339772727,0.475,0.135227273,2.363636364,0.477272727,0.221590909,0.255681818,1,1,1,0.863636364,1,0.147222222,0.147222222,0.14,0.147222222,0.027272727,38.89070061,8.39047619,2.1757,,,,,,,,
6/2/2026,2022567,NRS_CA-11475,NRS23_CA_10310,CA,1,8/2/2023,stp,21.76503412,0.909090909,0.909090909,0.909090909,0.909090909,0,0,HUMAN,SINGLE,90,CON_BROAD,0.579552753,0.223049552,0.556704669,-0.16727297,-0.087233898,-2.023690476,-1.943651405,-2.160434493,-1.943651405,-2.110924375,,0,0.049510118,0.010578182,21.15636364,,,0,0.727272727,0,0,0.272727273,,0,,0,0,0,0,0,100,,,100,0,,,,0,0,,,,0,100,,100,,0,100,,,0,BOATABLE,0.378519169,0.301368212,0.371022727,0.485026738,0.698631788,3494.503375,BOATABLE,205.0649654,205.0649654,6,6,8.37547544,837.547544,0.516796788,2.277422565,227.7422565,2.299665325,229.9665325,2.291893928,18.75452119,19.69933086,223.0131068,,2324,0.010578182,10.57818182,0.010578182,10.57818182,0,0,0,2.3182,2.3182,0.181822727,0,0.5,0,0,0.075759091,0,0,0.318186364,0.606068182,0.636363636,,,1,93.5,0.295454545,42.78074866,,,0.215909091,0.579545455,0.8,0.602272727,0.518181818,0.079545455,3.968,396.8,,0,0.511363636,0,0.286363636,0.05,0.259090909,0.063636364,0.022727273,0.252272727,0.111363636,0.004545455,0,0.220454545,0.377272727,0.136363636,0.220454545,0.084090909,3.755555556,0.284090909,0.061363636,0.222727273,0.727272727,0.727272727,0.727272727,0.954545455,1,0.004123328,,0.004123328,0.004123328,,28.45209593,88.31818182,400.595,54.54545455,72.72727273,72.72727273,31.81818182,63.63636364,0,,0.809090909
6/2/2026,2022568,NRS_SD-10452,NRS23_SD_10017,SD,1,8/1/2023,,14.15803905,3.653846154,2.884615385,0.576923077,0,0,0,TERRACE,SINGLE,95,CON_BROAD,0.71245909,0.449345631,0.953090423,0.832847466,0.835638952,-1.599176912,-1.596385425,-1.224976167,-1.596385425,-0.763537959,-0.806962122,1.721698978,0.461438207,0,0,20,0,0,0.818181818,0,0,0.181818182,0,0.952380952,26.66666667,0,0,0,0,7,60.95238095,26.66666667,11.42857143,63,38.0952381,0.952380952,0,0,0,30,0,0,0,0,60.95238095,0,99.04761905,72.38095238,0,93,0,0,0,WADEABLE,0.461869391,0.4999875,0.388920455,0.506684492,0.5000125,520,WADEABLE,17.0779899,17.0779899,1,1,87.211,87.211,0.544231673,20.61854878,20.61854878,22.35696624,22.35696624,0.675950509,26.52895122,4.20031178,3.521192569,1.182907083,2324,0.000125624,0.167307692,0,0,0,0,0.6667,1.00005,0.33335,0,0,0,0,0,0,0,0.6667,0,0.33335,0,71.18128262,25.90909091,0.6,13.31818182,0.147727273,45.18716578,7.887700535,70.90909091,0.052272727,0.595454545,1.411363636,0.642045455,0.402272727,0.095454545,31.38,31.38,76.54545455,0.018181818,0.140909091,0.045454545,0.013636364,0,0,0.018181818,0,0.077272727,0.045454545,0,0.013636364,0.815909091,0.156818182,0.576136364,0.815909091,0.239772727,1.509090909,0.447727273,0.193181818,0.254545455,0.818181818,0.818181818,0.818181818,0.954545455,0.954545455,0.134615385,0.134615385,,0.134615385,0.009090909,36.36353302,9.347619048,3.6945,,,,,,,,
